gnss_lat,gnss_lon,GPS ALTITUDE (m),true_velocity_kmh,GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,timestamp,DATE (YYYY-MO-DD HH-MI-SS_SSS),acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_z,gyro_x,gyro_y,MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Yaw) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),true_velocity,gnss_status,true_lat,true_lon
,,146.2,,3.0,42.76,18 / 21,208328,2019-09-07 09:16:53:607,-2.8084,-2.2682,9.6729,-0.0031,0.0172,9.8065,0.0164,-0.5796,0.0184,-25.75,-31.69,25.94,341.76,-86.65,-152.3,4.9867039106145254,0.0,52.402535550561794,-1.5013118876404494
,,146.2,,3.0,42.76,18 / 21,208427,2019-09-07 09:16:53:706,-2.2086,-1.8203,9.8183,0.0122,-0.007,9.8066,0.0304,-0.539,0.0274,-24.19,-31.94,27.25,343.79,-86.57,-153.7,4.962737430167598,0.0,52.40253391011236,-1.50131297752809
,,146.2,,3.0,42.76,18 / 21,208527,2019-09-07 09:16:53:806,-3.7065,-2.0336,10.0035,0.0118,-0.019,9.8066,-0.03,-0.5803,0.0552,-24.5,-31.62,28.06,344.48,-86.4,-154.05,4.938770949720671,0.0,52.40253226966292,-1.5013140674157304
,,146.2,,3.0,42.76,18 / 21,208627,2019-09-07 09:16:53:906,-3.0373,-1.9199,9.4987,0.003,0.0052,9.8066,-0.0173,-0.6011,0.036,-23.44,-31.12,28.63,346.4,-86.36,-154.43,4.914804469273744,0.0,52.40253062921348,-1.501315157303371
,,146.2,,3.0,42.76,18 / 21,208727,2019-09-07 09:16:54:006,-3.6528,-2.0978,10.1565,-0.0029,-0.0026,9.8066,0.0012,-0.6112,0.054,-21.87,-31.87,29.69,348.18,-86.33,-154.9,4.890837988826815,0.0,52.40252898876405,-1.5013162471910113
,,146.2,,3.0,42.76,18 / 21,208827,2019-09-07 09:16:54:106,-3.2204,-1.452,10.2252,0.0115,-0.0036,9.8066,0.0043,-0.609,0.0324,-21.37,-31.56,30.06,348.81,-86.33,-155.56,4.866871508379888,0.0,52.40252734831461,-1.501317337078652
,,146.2,,3.0,42.76,18 / 21,208927,2019-09-07 09:16:54:206,-3.8261,-1.676,9.7442,0.0126,-0.0132,9.8065,-0.0262,-0.5871,0.031,-20.12,-31.44,30.19,347.76,-86.21,-157.84,4.842905027932961,0.0,52.402525707865166,-1.5013184269662923
,,146.2,,3.0,42.76,18 / 21,209027,2019-09-07 09:16:54:306,-3.1245,-1.5654,9.5423,0.0034,0.0008,9.8066,-0.0434,-0.6346,0.0545,-19.62,-31.56,31.5,349.01,-86.11,-158.33,4.818938547486034,0.0,52.402524067415726,-1.5013195168539326
,,146.2,,3.0,42.76,19 / 22,209128,2019-09-07 09:16:54:407,-3.6619,-1.4147,10.118,0.0069,-0.0126,9.8066,-0.0504,-0.5919,0.0614,-18.75,-31.37,31.56,350.01,-85.98,-158.68,4.794972067039106,0.0,52.40252242696629,-1.5013206067415732
,,146.2,,3.0,42.76,19 / 22,209227,2019-09-07 09:16:54:506,-3.305,-1.0381,10.4012,0.0019,-0.0067,9.8066,0.0498,-0.5723,0.0466,-17.56,-31.31,31.5,350.41,-85.9,-159.63,4.771005586592179,0.0,52.40252078651685,-1.5013216966292136
,,146.2,,3.0,42.76,19 / 22,209327,2019-09-07 09:16:54:606,-2.8757,-1.3128,9.9452,0.007,-0.011,9.8066,0.0253,-0.5731,0.0523,-16.69,-31.44,32.75,352.15,-85.76,-160.09,4.747039106145252,0.0,52.40251914606741,-1.5013227865168541
,,146.2,,3.0,42.76,19 / 22,209427,2019-09-07 09:16:54:706,-3.1138,-1.4246,9.7141,-0.001,-0.0112,9.8066,0.0288,-0.53,0.0259,-16.56,-31.31,32.19,350.98,-85.62,-160.43,4.723072625698324,0.0,52.40251750561798,-1.5013238764044945
,,146.2,,3.0,42.76,19 / 22,209527,2019-09-07 09:16:54:806,-3.8787,-1.2122,9.6649,0.0048,-0.0064,9.8066,-0.0152,-0.5904,0.0594,-14.56,-31.12,32.56,353.98,-85.51,-161.15,4.699106145251397,0.0,52.40251586516854,-1.5013249662921349
,,146.2,,3.0,42.76,19 / 22,209627,2019-09-07 09:16:54:906,-3.6292,-0.7522,10.2002,0.012,-0.0029,9.8066,-0.0005,-0.5797,0.0129,-14.06,-31.5,33.06,355.27,-85.39,-161.4,4.67513966480447,0.0,52.4025142247191,-1.5013260561797754
,,146.2,,3.0,42.76,19 / 22,209727,2019-09-07 09:16:55:006,-3.7715,-0.2271,9.7298,0.0134,-0.0096,9.8066,-0.0083,-0.6057,0.0282,-13.37,-31.69,32.69,354.32,-85.31,-163.74,4.651173184357542,0.0,52.402512584269665,-1.5013271460674158
,,146.2,,3.0,42.76,19 / 22,209827,2019-09-07 09:16:55:106,-3.4368,-0.7994,9.5145,-0.0071,0.0046,9.8066,-0.0451,-0.5645,0.0646,-12.19,-31.31,32.94,355.54,-85.35,-164.15,4.627206703910614,0.0,52.402510943820225,-1.5013282359550564
,,146.2,,3.0,42.76,19 / 22,209927,2019-09-07 09:16:55:206,-3.8836,-0.5758,9.9631,-0.005,-0.0027,9.8066,-0.0381,-0.5694,0.0499,-10.81,-31.56,32.88,358.14,-85.35,-163.28,4.603240223463687,0.0,52.402509303370785,-1.5013293258426967
,,146.2,,3.0,42.76,19 / 22,210027,2019-09-07 09:16:55:306,-3.9557,0.1314,10.3933,0.013,-0.0023,9.8066,-0.0206,-0.5529,0.0301,-10.31,-31.56,32.56,358.95,-85.44,-164.11,4.57927374301676,0.0,52.40250766292135,-1.501330415730337
,,146.2,,3.0,42.76,18 / 21,210128,2019-09-07 09:16:55:407,-3.4741,-0.5828,9.5639,0.0093,-0.0096,9.8066,-0.0029,-0.5593,0.0788,-9.06,-31.5,32.06,357.47,-85.46,-166.63,4.5553072625698325,0.0,52.40250602247191,-1.5013315056179777
,,146.2,,3.0,42.76,18 / 21,210227,2019-09-07 09:16:55:506,-2.947,0.3876,9.037,-0.0031,-0.0121,9.8066,0.0123,-0.5619,0.08,-8.0,-32.5,32.44,0.22,-85.46,-165.76,4.531340782122905,0.0,52.40250438202247,-1.501332595505618
,,146.2,,3.0,42.76,18 / 21,210327,2019-09-07 09:16:55:606,-4.9633,-0.5818,10.0288,-0.0101,-0.0076,9.8066,0.064,-0.6103,0.0944,-7.56,-31.94,31.5,2.07,-85.41,-164.06,4.507374301675978,0.0,52.40250274157303,-1.5013336853932586
,,146.2,,3.0,42.76,18 / 21,210427,2019-09-07 09:16:55:706,-4.2712,-0.2918,10.0347,0.0093,-0.0068,9.8066,-0.0137,-0.5147,0.0139,-6.69,-31.69,31.56,4.13,-85.4,-163.87,4.483407821229051,0.0,52.4025011011236,-1.501334775280899
,,146.2,,3.0,42.76,18 / 21,210527,2019-09-07 09:16:55:806,-4.1898,-0.3077,9.7265,0.0087,-0.0066,9.8066,-0.0134,-0.5937,0.0439,-5.94,-32.5,31.31,3.83,-85.33,-165.54,4.459441340782123,0.0,52.40249946067416,-1.5013358651685393
,,146.2,,3.0,42.76,18 / 21,210627,2019-09-07 09:16:55:906,-3.3719,0.7442,9.4923,0.0045,-0.0062,9.8066,0.0036,-0.559,0.0621,-4.87,-32.56,30.44,3.48,-85.29,-167.38,4.435474860335196,0.0,52.40249782022472,-1.50133695505618
,,146.2,,3.0,42.76,18 / 21,210727,2019-09-07 09:16:56:006,-4.1688,-0.2465,9.7306,0.0024,0.0204,9.8066,-0.0677,-0.5793,0.1204,-3.94,-32.12,29.88,5.9,-85.21,-167.05,4.411508379888268,0.0,52.402496179775284,-1.5013380449438203
,,146.2,,3.0,42.76,18 / 21,210828,2019-09-07 09:16:56:107,-3.511,0.8034,10.2072,0.0004,0.0236,9.8065,0.0457,-0.5506,0.0518,-3.25,-32.56,29.75,6.98,-85.39,-167.94,4.387541899441341,0.0,52.40249453932584,-1.5013391348314609
,,146.2,,3.0,42.76,18 / 21,210927,2019-09-07 09:16:56:206,-3.4286,0.309,10.1446,0.0028,-0.0191,9.8066,0.0143,-0.5903,0.0666,-2.12,-33.25,28.75,7.6,-85.54,-169.14,4.363575418994413,0.0,52.4024928988764,-1.5013402247191012
,,146.2,,3.0,42.76,18 / 21,211027,2019-09-07 09:16:56:306,-3.4959,0.7202,9.7368,0.005,-0.0179,9.8066,-0.0586,-0.5582,0.0152,-1.69,-32.44,28.56,6.32,-85.47,-170.3,4.339608938547486,0.0,52.40249125842697,-1.5013413146067416
,,146.2,,3.0,42.76,18 / 21,211127,2019-09-07 09:16:56:406,-2.8934,0.5481,9.4129,0.0033,0.0148,9.8065,-0.055,-0.5372,0.0545,0.0,-33.0,27.5,9.22,-85.54,-171.65,4.315642458100559,0.0,52.40248961797753,-1.5013424044943822
,,146.2,,3.0,42.76,18 / 21,211227,2019-09-07 09:16:56:506,-3.1919,0.9679,9.769,-0.0088,0.0091,9.8066,0.0676,-0.59,0.0643,-0.12,-32.25,26.06,10.73,-85.5,-170.33,4.2916759776536315,0.0,52.40248797752809,-1.5013434943820225
,,146.2,,3.0,42.76,18 / 21,211327,2019-09-07 09:16:56:606,-3.6409,0.4146,9.7746,-0.0231,-0.0139,9.8066,0.062,-0.6128,0.0932,0.06,-32.31,26.31,11.56,-85.45,-169.6,4.267709497206704,0.0,52.40248633707865,-1.501344584269663
,,146.2,,3.0,42.76,18 / 21,211427,2019-09-07 09:16:56:706,-3.6391,1.1038,11.1182,-0.0004,-0.0086,9.8066,-0.045,-0.5365,-0.1477,0.88,-33.25,25.38,16.91,-85.27,-167.24,4.243743016759777,0.0,52.402484696629216,-1.5013456741573035
,,146.2,,3.0,42.76,18 / 21,211527,2019-09-07 09:16:56:806,-3.8883,1.1079,9.6697,-0.012,0.0177,9.8066,-0.1462,-0.5951,0.0936,1.44,-32.94,23.81,17.68,-85.59,-166.6,4.21977653631285,0.0,52.402483056179776,-1.5013467640449438
,,146.2,,3.0,42.76,18 / 21,211628,2019-09-07 09:16:56:907,-4.3027,0.5107,9.0716,0.0059,0.035,9.8066,-0.0683,-0.5447,-0.0073,1.56,-33.25,22.19,20.51,-85.96,-166.84,4.195810055865922,0.0,52.402481415730335,-1.5013478539325844
,,146.2,,3.0,42.76,18 / 21,211727,2019-09-07 09:16:57:006,-2.7493,1.0056,10.1707,-0.0479,-0.39,9.7987,0.8625,-0.5444,0.0716,1.94,-32.19,24.13,12.69,-84.3,-173.8,4.171843575418994,0.0,52.4024797752809,-1.5013489438202248
,,146.2,,3.0,42.76,18 / 21,211829,2019-09-07 09:16:57:108,-2.3461,1.8656,10.7485,-0.0033,0.0623,9.8064,-0.6432,-0.4709,0.1078,2.69,-32.06,21.94,16.54,-81.13,-175.04,4.147877094972067,0.0,52.40247813483146,-1.5013500337078654
,,146.2,,3.0,42.76,18 / 21,211929,2019-09-07 09:16:57:208,-2.2847,0.1325,10.3177,0.0016,0.072,9.8063,0.3151,-0.6348,0.1052,3.13,-32.19,21.81,18.27,-83.0,-172.78,4.12391061452514,0.0,52.40247649438202,-1.5013511235955057
,,146.2,,3.0,42.76,18 / 21,212027,2019-09-07 09:16:57:306,-3.8833,1.1066,9.1749,-0.0325,-0.055,9.8064,-0.1294,-0.5659,0.1175,2.31,-32.81,19.56,19.36,-82.36,-170.66,4.099944134078212,0.0,52.40247485393259,-1.501352213483146
,,146.2,,3.0,42.76,19 / 22,212127,2019-09-07 09:16:57:406,-2.6956,0.5711,9.505,-0.0011,-0.0677,9.8063,0.0263,-0.4844,0.045,3.06,-32.81,18.94,23.87,-82.29,-170.65,4.075977653631285,0.0,52.40247321348315,-1.5013533033707867
,,146.2,,3.0,42.76,19 / 22,212227,2019-09-07 09:16:57:506,-3.4991,-0.8319,9.7835,0.0017,-0.0195,9.8066,-0.1199,-0.4897,0.0646,3.44,-32.87,18.81,22.78,-82.29,-171.5,4.052011173184358,0.0,52.40247157303371,-1.501354393258427
,,146.2,,3.0,42.76,19 / 22,212327,2019-09-07 09:16:57:606,-2.3509,1.5088,10.0954,-0.0044,-0.0137,9.8066,-0.0855,-0.5044,0.0879,3.06,-33.44,17.06,23.98,-82.17,-172.31,4.0280446927374305,0.0,52.402469932584275,-1.5013554831460676
,,146.2,,3.0,42.76,19 / 22,212427,2019-09-07 09:16:57:706,-2.2214,1.2088,10.4398,0.0037,0.0148,9.8065,0.0263,-0.4278,0.012,2.81,-32.94,16.25,24.89,-82.32,-172.48,4.004078212290503,0.0,52.402468292134834,-1.501356573033708
,,146.2,,3.0,42.76,19 / 22,212527,2019-09-07 09:16:57:806,-1.986,-1.0578,9.5586,0.0042,0.0056,9.8066,0.0334,-0.3767,0.0311,3.44,-33.44,15.06,25.96,-82.37,-172.77,3.9801117318435755,0.0,52.402466651685394,-1.5013576629213483
,,146.2,,3.0,42.76,19 / 22,212628,2019-09-07 09:16:57:907,-2.9895,2.1148,9.6138,0.0103,-0.0047,9.8066,-0.0255,-0.4739,0.1619,4.06,-33.06,14.5,29.86,-82.37,-173.39,3.956145251396648,0.0,52.402465011235954,-1.501358752808989
,,146.2,,3.0,42.76,19 / 22,212727,2019-09-07 09:16:58:006,-0.794,0.2407,9.9713,0.003,0.0001,9.8066,-0.004,-0.4661,0.1571,3.13,-33.12,13.0,29.04,-82.38,-173.35,3.932178770949721,0.0,52.40246337078652,-1.5013598426966293
,,146.2,,3.0,42.76,19 / 22,212827,2019-09-07 09:16:58:106,-1.8432,1.3538,9.4951,0.0497,0.1331,9.8055,-0.0961,-0.3593,-0.0408,3.06,-34.12,12.13,33.76,-83.37,-170.64,3.9082122905027936,0.0,52.40246173033708,-1.5013609325842698
,,146.2,,3.0,42.76,19 / 22,212927,2019-09-07 09:16:58:206,-0.388,1.185,9.5156,0.0232,0.0648,9.8063,0.137,-0.3181,-0.0097,4.19,-34.31,12.13,36.17,-82.85,-173.9,3.884245810055866,0.0,52.40246008988764,-1.5013620224719102
,,146.2,,3.0,42.76,19 / 22,213027,2019-09-07 09:16:58:306,-0.5321,0.4692,9.4949,0.0174,-0.0351,9.8065,-0.0501,-0.306,0.02,2.94,-34.75,10.94,31.87,-82.68,-175.54,3.8602793296089386,0.0,52.40245844943821,-1.5013631123595508
,,146.2,,3.0,42.76,18 / 21,213127,2019-09-07 09:16:58:406,1.2214,0.4042,9.9076,0.0263,0.0324,9.8065,-0.1627,-0.1266,-0.0134,3.31,-33.81,10.06,35.53,-82.52,-175.7,3.8363128491620113,0.0,52.40245680898877,-1.5013642022471911
,,146.2,,3.0,42.76,18 / 21,213227,2019-09-07 09:16:58:506,-0.5644,-0.1005,10.0276,0.0049,-0.003,9.8065,-0.2705,-0.185,0.0484,3.88,-34.31,10.19,39.68,-83.06,-176.47,3.812346368715084,0.0,52.402455168539326,-1.5013652921348315
,,146.2,,3.0,42.76,18 / 21,213327,2019-09-07 09:16:58:606,-0.113,-0.1988,9.6093,0.0767,0.0805,9.806,-0.0739,-0.1607,0.0004,3.44,-35.25,8.06,38.75,-84.35,-176.61,3.7883798882681567,0.0,52.40245352808989,-1.501366382022472
,,146.2,,3.0,42.76,18 / 21,213427,2019-09-07 09:16:58:706,-0.016,0.1671,9.627,0.0394,0.0434,9.8064,-0.035,-0.1325,0.0044,3.31,-36.0,7.63,43.3,-85.48,-170.54,3.764413407821229,0.0,52.40245188764045,-1.5013674719101124
,,146.2,,3.0,42.76,18 / 21,213527,2019-09-07 09:16:58:806,-0.2698,0.2087,9.8126,0.0491,0.0721,9.8062,-0.3104,-0.1165,-0.0056,3.88,-35.62,8.44,49.33,-86.38,-168.43,3.7404469273743017,0.0,52.40245024719101,-1.501368561797753
,,146.2,,3.0,42.76,18 / 21,213627,2019-09-07 09:16:58:906,-0.1974,0.5624,9.734,0.036,0.0872,9.8061,-0.185,-0.1102,0.0462,4.0,-36.37,6.94,56.26,-87.84,-161.56,3.7164804469273744,0.0,52.40244860674157,-1.5013696516853934
,,146.2,,3.0,42.76,18 / 21,213727,2019-09-07 09:16:59:006,-0.533,0.3429,9.9122,0.0097,0.0122,9.8066,-0.0139,-0.1167,-0.0114,4.13,-36.12,6.31,67.78,-88.1,-154.76,3.692513966480447,0.0,52.40244696629214,-1.5013707415730337
,,146.2,,3.0,42.76,18 / 21,213827,2019-09-07 09:16:59:106,-0.9339,0.4149,9.922,0.0051,0.0033,9.8066,-0.0349,-0.1321,0.0064,3.38,-36.19,6.56,60.64,-88.23,-149.89,3.66854748603352,0.0,52.4024453258427,-1.5013718314606743
,,146.2,,3.0,42.76,18 / 21,213928,2019-09-07 09:16:59:207,-0.6606,-0.4097,9.1888,-0.017,0.0105,9.8065,-0.0149,-0.0493,0.0774,2.94,-36.44,6.5,66.3,-88.25,-144.5,3.644581005586592,0.0,52.40244368539326,-1.5013729213483147
,,146.2,,3.0,42.76,18 / 21,214028,2019-09-07 09:16:59:307,-0.0308,0.5771,9.5664,0.0054,0.0415,9.8065,-0.0804,0.0721,0.0332,3.06,-36.31,5.63,88.4,-88.27,-127.5,3.620614525139665,0.0,52.402442044943825,-1.5013740112359553
,,146.2,,3.0,42.76,18 / 21,214127,2019-09-07 09:16:59:406,-0.4924,0.4414,10.2908,-0.0204,-0.0306,9.8065,0.3006,-0.0462,0.111,2.44,-35.69,5.88,84.78,-88.21,-123.86,3.5966480446927376,0.0,52.402440404494385,-1.5013751011235956
,,146.2,,3.0,42.76,18 / 21,214227,2019-09-07 09:16:59:506,-0.6014,0.4023,9.7607,-0.1071,-0.1193,9.8053,0.2297,-0.1377,0.1111,2.25,-35.37,7.38,64.44,-86.31,-147.78,3.5726815642458103,0.0,52.402438764044945,-1.501376191011236
,,146.2,,3.0,42.76,18 / 21,214327,2019-09-07 09:16:59:606,-0.9659,0.9625,10.0485,-0.0008,0.0045,9.8066,0.2203,-0.0893,0.0528,2.13,-34.94,7.0,65.2,-85.0,-153.26,3.548715083798883,0.0,52.40243712359551,-1.5013772808988766
,,146.2,,3.0,42.76,18 / 21,214427,2019-09-07 09:16:59:706,-0.3674,-0.0157,9.7407,-0.0001,0.015,9.8066,0.1272,-0.0748,-0.0169,1.25,-34.69,7.56,53.76,-84.14,-154.51,3.5247486033519553,0.0,52.40243548314607,-1.501378370786517
,,146.2,,3.0,42.76,18 / 21,214527,2019-09-07 09:16:59:806,-0.4523,0.7846,9.7149,0.008,0.0286,9.8065,0.041,-0.0709,0.0355,1.63,-34.62,7.44,71.2,-84.18,-152.47,3.500782122905028,0.0,52.40243384269663,-1.5013794606741575
,,146.2,,3.0,42.76,18 / 21,214627,2019-09-07 09:16:59:906,-0.1003,0.9188,10.1239,-0.0037,-0.0039,9.8066,-0.0338,-0.0704,0.0043,1.13,-35.31,7.38,63.36,-84.18,-151.65,3.4768156424581007,0.0,52.40243220224719,-1.5013805505617979
,,146.2,,3.0,42.76,18 / 21,214727,2019-09-07 09:17:00:006,0.1561,0.231,10.0035,-0.0087,-0.0048,9.8066,-0.0476,-0.0321,0.0033,1.06,-35.12,6.69,63.57,-84.26,-151.1,3.4528491620111734,0.0,52.40243056179776,-1.5013816404494382
,,146.2,,3.0,42.76,18 / 21,214827,2019-09-07 09:17:00:106,-0.3767,0.6013,9.6326,-0.0107,0.0078,9.8066,-0.0258,-0.0194,0.0354,1.5,-34.69,7.25,74.2,-84.26,-149.49,3.428882681564246,0.0,52.40242892134832,-1.5013827303370788
,,146.2,,3.0,42.76,18 / 21,214927,2019-09-07 09:17:00:206,-0.7793,0.8403,9.5742,0.0042,-0.0025,9.8066,0.0073,-0.0517,-0.0379,1.38,-35.0,7.75,58.27,-84.26,-150.73,3.4049162011173184,0.0,52.40242728089888,-1.5013838202247192
,,146.2,,3.0,42.76,18 / 21,215027,2019-09-07 09:17:00:306,0.2453,-0.3016,9.785,0.0107,-0.0315,9.8066,0.0556,-0.0631,-0.1266,1.5,-34.87,6.38,77.21,-84.3,-153.88,3.380949720670391,0.0,52.402425640449444,-1.5013849101123597
,,147.01,,3.0,279.08,17 / 20,215127,2019-09-07 09:17:00:406,0.5376,1.0708,10.4554,0.0126,-0.0021,9.8066,0.1029,0.055,-0.0182,1.81,-34.75,6.44,74.82,-84.25,-156.19,3.356983240223464,0.0,52.402424,-1.501386
,,147.01,,3.0,279.08,17 / 20,215227,2019-09-07 09:17:00:506,-0.7936,-0.1637,10.0876,-0.0252,0.0028,9.8066,0.0694,-0.0434,-0.0587,1.69,-34.81,6.81,68.18,-84.16,-155.01,3.3330167597765366,0.0,52.40242547777778,-1.5013916111111112
,,147.01,,3.0,279.08,17 / 20,215327,2019-09-07 09:17:00:606,-0.4022,-0.0106,9.7118,0.0052,-0.0173,9.8066,-0.0247,-0.0421,0.0606,1.63,-35.31,6.44,75.97,-84.1,-156.2,3.3090502793296093,0.0,52.40242695555556,-1.5013972222222223
,,147.01,,3.0,279.08,17 / 20,215427,2019-09-07 09:17:00:706,1.2047,0.0707,9.6184,-0.0097,-0.0186,9.8066,0.0256,0.0552,-0.0161,1.81,-34.87,6.38,73.37,-84.06,-158.6,3.2850837988826815,0.0,52.402428433333334,-1.5014028333333334
,,147.01,,3.0,279.08,17 / 20,215527,2019-09-07 09:17:00:806,0.3722,0.4676,9.3934,-0.0098,0.0125,9.8066,0.0341,-0.0493,-0.0087,1.5,-34.06,6.5,61.06,-83.96,-160.6,3.2611173184357543,0.0,52.40242991111111,-1.5014084444444447
,,147.01,,3.0,279.08,17 / 20,215627,2019-09-07 09:17:00:906,-0.706,0.7907,10.1789,-0.0299,-0.0041,9.8066,-0.0916,-0.088,0.0311,1.0,-34.81,6.13,65.74,-83.71,-159.12,3.237150837988827,0.0,52.40243138888889,-1.5014140555555557
,,147.01,,3.0,279.08,17 / 20,215727,2019-09-07 09:17:01:006,-0.1504,0.3798,9.6944,0.0085,0.0229,9.8065,-0.0137,-0.022,-0.0783,1.13,-34.94,5.94,68.28,-83.78,-156.87,3.2131843575418997,0.0,52.40243286666667,-1.5014196666666668
,,147.01,,3.0,279.08,17 / 20,215827,2019-09-07 09:17:01:106,-0.2018,0.6599,9.6616,0.0006,-0.0023,9.8066,-0.0101,-0.0733,0.0021,1.38,-34.69,6.06,67.27,-83.84,-157.24,3.189217877094972,0.0,52.40243434444445,-1.501425277777778
,,147.01,,3.0,279.08,17 / 20,215927,2019-09-07 09:17:01:206,-0.0517,-0.7686,9.5539,-0.0169,-0.0229,9.8065,0.0016,-0.0892,0.0604,1.0,-35.81,6.25,69.81,-83.73,-157.36,3.1652513966480447,0.0,52.40243582222222,-1.501430888888889
,,147.01,,3.0,279.08,17 / 20,216028,2019-09-07 09:17:01:307,0.0004,1.3728,9.9218,-0.0179,-0.0149,9.8065,-0.0354,0.0324,-0.0264,0.56,-34.81,5.75,68.88,-83.44,-158.77,3.1412849162011174,0.0,52.4024373,-1.5014365
,,147.01,,3.0,279.08,17 / 20,216128,2019-09-07 09:17:01:407,-0.1949,0.3772,9.7581,0.0117,0.0147,9.8066,0.0162,-0.0211,0.0663,1.13,-35.0,6.69,58.6,-83.42,-158.8,3.11731843575419,0.0,52.40243877777778,-1.5014421111111111
,,147.01,,3.0,279.08,17 / 20,216227,2019-09-07 09:17:01:506,-0.1998,0.5166,9.8864,-0.0039,-0.0045,9.8066,0.0129,-0.0518,0.03,0.94,-35.5,6.13,70.4,-83.4,-157.99,3.093351955307263,0.0,52.40244025555556,-1.5014477222222222
,,147.01,,3.0,279.08,17 / 20,216327,2019-09-07 09:17:01:606,-0.3423,0.8376,10.0404,-0.0091,0.0042,9.8066,0.0168,-0.0816,0.0214,0.94,-35.12,5.81,71.59,-83.27,-158.06,3.069385474860335,0.0,52.40244173333333,-1.5014533333333335
,,147.01,,3.0,279.08,17 / 20,216427,2019-09-07 09:17:01:706,0.2489,0.3501,9.8712,-0.0067,-0.0043,9.8065,-0.0128,-0.0301,0.0255,1.44,-34.44,6.25,68.4,-83.1,-160.15,3.045418994413408,0.0,52.40244321111111,-1.5014589444444446
,,147.01,,3.0,279.08,17 / 20,216528,2019-09-07 09:17:01:807,0.2452,0.6157,9.7449,-0.0063,-0.003,9.8066,0.0498,-0.0004,-0.032,1.06,-35.06,5.88,72.93,-82.91,-159.81,3.0214525139664805,0.0,52.40244468888889,-1.5014645555555557
,,147.01,,3.0,279.08,17 / 20,216627,2019-09-07 09:17:01:906,0.144,0.3902,9.9397,-0.0144,0.0105,9.8065,0.0026,-0.0502,0.0579,1.13,-34.94,6.19,74.84,-82.6,-160.9,2.9974860335195532,0.0,52.40244616666667,-1.5014701666666668
,,147.01,,3.0,279.08,17 / 20,216728,2019-09-07 09:17:02:007,0.0003,0.7738,9.9579,-0.0248,-0.0079,9.8065,-0.0425,-0.033,0.0037,1.0,-34.5,5.69,74.55,-82.34,-161.42,2.973519553072626,0.0,52.40244764444445,-1.5014757777777779
,,147.01,,3.0,279.08,17 / 20,216827,2019-09-07 09:17:02:106,0.5789,0.3598,9.5012,0.001,-0.0106,9.8066,-0.0073,-0.0103,-0.0498,0.81,-35.12,6.25,76.32,-82.31,-162.21,2.949553072625698,0.0,52.40244912222222,-1.501481388888889
,,147.01,,3.0,279.08,17 / 20,216927,2019-09-07 09:17:02:206,-0.2503,0.8868,10.2164,0.1566,0.0588,9.8052,0.441,-0.0602,-0.0999,1.0,-35.75,6.0,73.79,-83.23,-158.14,2.925586592178771,0.0,52.4024506,-1.501487
,,147.01,,3.0,279.08,17 / 20,217027,2019-09-07 09:17:02:306,0.799,-0.1271,9.6607,0.0583,-0.0113,9.8064,-0.0509,0.0118,-0.0216,1.25,-34.81,5.38,98.04,-82.19,-162.02,2.9016201117318436,0.0,52.40245207777778,-1.5014926111111113
,,147.01,,3.0,279.08,19 / 22,217127,2019-09-07 09:17:02:406,-0.2426,0.6114,9.8489,0.0288,0.0214,9.8065,0.0693,-0.0383,-0.0075,1.0,-34.75,6.25,75.18,-82.5,-161.49,2.8776536312849164,0.0,52.40245355555556,-1.5014982222222224
,,147.01,,3.0,279.08,19 / 22,217227,2019-09-07 09:17:02:506,0.0499,0.0959,9.7338,-0.0258,-0.0166,9.8066,0.0723,-0.0395,-0.0092,1.0,-35.56,5.63,80.92,-82.23,-161.53,2.853687150837989,0.0,52.40245503333334,-1.5015038333333335
,,147.01,,3.0,279.08,19 / 22,217327,2019-09-07 09:17:02:606,0.8716,0.7899,10.0482,-0.0201,-0.0064,9.8066,-0.0288,-0.0522,0.0031,0.94,-35.62,6.06,81.42,-82.22,-161.2,2.8297206703910613,0.0,52.40245651111111,-1.5015094444444446
,,147.01,,3.0,279.08,19 / 22,217427,2019-09-07 09:17:02:706,0.4538,0.2521,9.9632,-0.0031,-0.0014,9.8066,0.0092,-0.0251,0.0099,0.63,-34.87,5.94,79.43,-82.19,-161.03,2.805754189944134,0.0,52.40245798888889,-1.5015150555555556
,,147.01,,3.0,279.08,19 / 22,217527,2019-09-07 09:17:02:806,0.556,1.1995,10.2091,-0.0048,0.0046,9.8066,0.0425,-0.0012,-0.0047,1.06,-35.19,5.63,81.5,-82.02,-160.91,2.7817877094972068,0.0,52.40245946666667,-1.5015206666666667
,,147.01,,3.0,279.08,19 / 22,217627,2019-09-07 09:17:02:906,1.6281,0.5824,9.1876,0.0241,0.004,9.8066,-0.1911,0.0139,0.0308,1.31,-35.25,5.38,101.73,-81.95,-161.21,2.7578212290502795,0.0,52.40246094444445,-1.5015262777777778
,,147.01,,3.0,279.08,19 / 22,217728,2019-09-07 09:17:03:007,-0.3433,0.1897,10.0093,-0.0255,-0.0022,9.8065,-0.1079,0.0576,-0.011,1.0,-35.0,5.63,82.15,-81.94,-161.16,2.733854748603352,0.0,52.40246242222223,-1.5015318888888889
